tag,genus,species,division,updated,treeID,XTOP,YTOP,ZTOP,zmax,zmean,zsd,zskew,zkurt,zentropy,pzabovezmean,pzabove2,zq5,zq10,zq15,zq20,zq25,zq30,zq35,zq40,zq45,zq50,zq55,zq60,zq65,zq70,zq75,zq80,zq85,zq90,zq95,zpcum1,zpcum2,zpcum3,zpcum4,zpcum5,zpcum6,zpcum7,zpcum8,zpcum9,itot,imax,imean,isd,iskew,ikurt,ipground,ipcumzq10,ipcumzq30,ipcumzq50,ipcumzq70,ipcumzq90,p1th,p2th,p3th,p4th,p5th,pground,n,area
99991246,Cercis,canadensis,Broadleaf,2006-01-01,1909,481985.13,5456864.72,6.01,6.01,3.232741935483871,1.616760027526321,-0.6344381242068459,2.307294796603128,0.8719699947193793,62.096774193548384,73.87096774193549,0,0.7790000000000001,1.0085000000000002,1.5260000000000002,1.75,2.7209999999999996,2.943000000000001,3.3360000000000003,3.6255,3.7600000000000002,3.9045000000000005,4.03,4.1435,4.23,4.3325000000000005,4.452000000000001,4.761500000000001,5.04,5.370499999999999,9.36995153473344,16.962843295638123,25.848142164781905,26.817447495961225,35.37964458804523,44.58804523424879,69.30533117932148,85.62197092084006,95.31502423263328,461681,1260,744.6467741935484,278.01160365466245,-0.42371834272133013,2.3105553835053194,5.424091526400264,8.796766598582138,26.02814497456036,47.35520846645194,68.84797078502257,90.3030447430152,69.83870967741936,27.580645161290324,2.5806451612903225,0,0,5.967741935483871,620,35.55140000531231
99991218,Robinia,pseudoacacia,Broadleaf,2006-01-01,5522,481855.79000000004,5456620.71,7.76,7.76,5.3215702479338844,3.438511693933672,-0.8892761540582981,1.7971898177347705,0.31752805682807916,70.24793388429752,70.24793388429752,0,0,0,0,0,7.473000000000001,7.51,7.51,7.5200000000000005,7.5200000000000005,7.5200000000000005,7.53,7.53,7.53,7.54,7.54,7.55,7.63,7.7095,28.63070539419087,29.875518672199167,29.875518672199167,29.875518672199167,29.875518672199167,29.875518672199167,29.875518672199167,29.875518672199167,29.875518672199167,350236,1816,1447.2561983471073,344.254791507604,-2.148843086504823,7.04499992842961,27.647643303372583,27.647643303372583,29.71482086364623,58.822622460283924,77.40923263171119,93.00414577599105,98.7603305785124,1.2396694214876034,0,0,0,27.685950413223143,242,15.053999997788575
99991219,Robinia,pseudoacacia,Broadleaf,2006-01-01,5521,481847.78,5456621.8,2.5,2.5,0.6916129032258065,0.8719407348904457,0.6486440607325215,1.741582965416137,0.7662780644919216,38.70967741935484,6.451612903225806,0,0,0,0,0,0,0,0,0,0.01,0.1,0.530000000000002,1.1350000000000002,1.5300000000000002,1.6150000000000002,1.72,1.78,1.8200000000000003,2.035,60,60,63.333333333333336,63.333333333333336,70,70,83.33333333333333,96.66666666666667,100,27434,1224,884.9677419354839,297.4674754065244,-1.073036857414731,3.761705611821569,56.52110519792958,56.52110519792958,56.52110519792958,60.47969672668951,75.42465553692497,92.27965298534664,87.09677419354838,12.903225806451612,0,0,0,48.38709677419355,31,0.8544000005390495
99991220,Robinia,pseudoacacia,Broadleaf,2006-01-01,5521,481847.78,5456621.8,2.5,2.5,0.6916129032258065,0.8719407348904457,0.6486440607325215,1.741582965416137,0.7662780644919216,38.70967741935484,6.451612903225806,0,0,0,0,0,0,0,0,0,0.01,0.1,0.530000000000002,1.1350000000000002,1.5300000000000002,1.6150000000000002,1.72,1.78,1.8200000000000003,2.035,60,60,63.333333333333336,63.333333333333336,70,70,83.33333333333333,96.66666666666667,100,27434,1224,884.9677419354839,297.4674754065244,-1.073036857414731,3.761705611821569,56.52110519792958,56.52110519792958,56.52110519792958,60.47969672668951,75.42465553692497,92.27965298534664,87.09677419354838,12.903225806451612,0,0,0,48.38709677419355,31,0.8544000005390495
99991221,Robinia,pseudoacacia,Broadleaf,2006-01-01,5594,481852.17,5456618,4.03,4.03,0.3088461538461539,1.0881445746703953,3.1756293639654083,11.085303333666056,0.20162839735786198,7.6923076923076925,7.6923076923076925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025000000000000356,0.01,2.9875,96,96,96,96,96,96,96,96,96,30049,1325,1155.7307692307693,252.6951614403897,-2.9251341968258875,10.127356471681598,89.44390828313755,89.44390828313755,89.44390828313755,89.44390828313755,89.44390828313755,97.88678491796732,100,0,0,0,0,84.61538461538461,26,0.9211999994713813
99991452,Acer,rubrum,Broadleaf,2006-01-01,12333,481872.97000000003,5456000.57,13.67,13.67,7.020150801131009,3.6352274299971388,-0.5308449566522592,2.4446910471263568,0.9242773809410136,56.07917059377945,87.46465598491989,0,0,2.81,4.21,4.82,5.5,5.88,6.41,7.2,7.71,8.14,8.500000000000002,8.9,9.370000000000001,9.76,10.23,10.76,11.310000000000004,12.01,12.464589235127479,14.730878186968837,19.07459867799811,29.5561850802644,43.53163361661945,55.80736543909349,72.42681775259679,86.40226628895184,96.69499527856469,701059,1399,660.7530631479736,276.6918408875142,-0.28639844728533514,2.339730585086321,13.427400546886926,13.427400546886926,29.773528333563938,48.26041745416577,68.9144565578646,89.37179324422053,66.44674835061262,28.55796418473139,4.9010367577756835,0.0942507068803016,0,12.064090480678605,1061,41.859999999869615
99991463,Acer,rubrum,Broadleaf,2006-01-01,11876,481848.86,5456054.97,14.33,14.33,5.819542743538768,4.713807554727918,0.0034598054727145683,1.6447119695837398,0.83356475979379,53.47912524850894,66.99801192842942,0,0,0,0,0,0.02,3.9530000000000016,4.988,5.699000000000001,6.46,7.172000000000001,7.616000000000002,8.126000000000001,8.844000000000003,9.66,10.588000000000001,11.367,12.106,13.01,33.067729083665334,33.26693227091633,36.45418326693227,45.81673306772908,54.980079681274894,67.92828685258964,76.89243027888446,85.85657370517929,94.22310756972111,408893,1539,812.9085487077534,294.1609033136929,-0.32552047180248533,2.6880972743202283,36.89180299002429,36.89180299002429,38.90822293362811,54.398828055261404,71.7084909744114,90.18251718664784,80.11928429423459,17.495029821073558,2.1868787276341948,0.19880715705765406,0,29.4234592445328,503,15.840399997998402
99991465,Acer,rubrum,Broadleaf,2006-01-01,12017,481857.34,5456039.0600000005,15.64,15.64,6.107611650485437,4.9896167211508855,-0.0029428058224557816,1.6101208021984146,0.8271695587298994,53.786407766990294,66.40776699029126,0,0,0,0,0,0,3.5500000000000003,5.016,5.956,6.72,7.62,8.148,9.171000000000001,9.622,10.355,11.021999999999998,11.648000000000001,12.488000000000007,13.680999999999997,33.65758754863813,34.24124513618677,38.326848249027236,47.47081712062257,57.5875486381323,68.48249027237354,79.57198443579766,90.07782101167315,96.10894941634241,418598,1366,812.8116504854369,275.9923331496499,-0.4763193451423848,2.919071592386752,37.90295223579663,37.90295223579663,37.90295223579663,55.19281028576343,71.8820921265749,90.39149733156871,82.52427184466019,16.310679611650485,1.1650485436893203,0,0,30.679611650485437,515,19.513000000929342
99991483,Acer,rubrum,Broadleaf,2006-01-01,11123,481815.31,5456146.71,15.22,15.22,6.525519848771267,5.123411705481675,-0.22645926787913406,1.4668387163602252,0.7681095944059924,59.54631379962193,65.78449905482042,0,0,0,0,0,0,4.546,6.390000000000001,7.215999999999999,7.84,8.39,8.956000000000003,9.956000000000003,10.706000000000001,11.160000000000002,11.566000000000003,12.014000000000003,12.684000000000001,13.19,34.28030303030303,34.28030303030303,35.22727272727273,39.015151515151516,47.53787878787879,60.60606060606061,69.50757575757576,86.36363636363636,97.1590909090909,442339,1419,836.179584120983,313.4015901421283,-0.5127556324446919,2.664515250711694,41.80956234923893,41.80956234923893,41.80956234923893,56.29799768955485,73.10999030155605,91.75971370374306,79.96219281663515,18.714555765595463,1.3232514177693762,0,0,32.514177693761816,529,24.058800002852852
99991484,Acer,rubrum,Broadleaf,2006-01-01,11610,481843.81,5456092.33,15.92,15.92,6.842061459667094,5.014067873730043,-0.24277551543572554,1.691041987751275,0.8357586986539214,59.66709346991037,70.550576184379,0,0,0,0,0,3.31,5.62,6.8,7.54,7.96,8.53,9.070000000000002,9.530000000000001,10.33,10.93,11.43,12.140000000000004,13.030000000000003,14.030000000000001,29.48717948717949,29.871794871794872,32.05128205128205,37.69230769230769,50.38461538461539,65.25641025641026,78.07692307692308,88.46153846153847,96.66666666666667,633191,1473,810.7439180537772,322.8266479000344,-0.27917630893260703,2.5521782940008184,36.565270194933284,36.565270194933284,38.73602120055402,55.37981430563605,72.6741220263712,90.51739522513745,75.41613316261203,21.76696542893726,2.6888604353393086,0.12804097311139565,0,28.040973111395644,781,24.6510000022708
99991485,Acer,rubrum,Broadleaf,2006-01-01,11219,481820.24,5456135.89,14.16,14.16,6.022617328519856,4.751910304907241,-0.09588453268342031,1.4986743971263259,0.8470131027337597,53.79061371841155,67.87003610108303,0,0,0,0,0,0.15900000000000006,3.650000000000002,5.09,5.737,6.525,7.402000000000003,8.334000000000003,9.046000000000003,9.821000000000002,10.3275,11.126000000000001,11.5205,11.954000000000002,12.6,30.92224231464738,34.17721518987342,37.070524412296564,44.84629294755877,52.62206148282098,61.482820976491865,71.97106690777576,82.09764918625679,96.02169981916818,470231,1417,848.7924187725632,286.2688297877766,-0.6425240489613796,3.06104837925073,36.82275307242611,36.82275307242611,37.62618797995028,53.13324727633864,71.2173378616042,90.00937836935464,82.49097472924187,16.24548736462094,1.083032490974729,0.18050541516245489,0,29.24187725631769,554,24.75059999745395
99991486,Acer,rubrum,Broadleaf,2006-01-01,11545,481839.17,5456101.5,14.67,14.67,6.082842287694974,4.866039974391427,-0.10139986309076711,1.5187986693773796,NA,57.712305025996535,65.51126516464471,0,0,0,0,0,0,3.250000000000002,5.554,6.52,7.07,7.624,8.252,8.744,9.700000000000001,10.450000000000003,10.888,11.662,12.33,12.935999999999998,34.43478260869565,34.43478260869565,36.52173913043478,41.21739130434782,52.52173913043478,65.56521739130434,72.8695652173913,85.39130434782608,97.56521739130434,478246,1535,828.8492201039861,320.9959811808966,-0.44486532393872524,2.389306090112826,38.61485511640453,38.89337286668367,38.89337286668367,55.12644120389925,72.98649648925448,90.4233386165279,77.9896013864818,18.544194107452338,3.466204506065858,0,0,29.98266897746967,577,19.562400001726253
99991487,Acer,rubrum,Broadleaf,2006-01-01,11416,481830.96,5456117.13,14.120000000000001,14.120000000000001,6.633333333333334,4.648743045680403,-0.325531862461401,1.6759226892148082,0.8516842305536572,58.57605177993528,72.81553398058253,0,0,0,0,0.02,3.8399999999999963,5.172000000000002,6.492,7.292,7.7700000000000005,8.418,9.01,9.434000000000001,9.866000000000001,10.620000000000003,11.190000000000001,11.53,12.182,12.693999999999999,26.948051948051948,27.272727272727273,30.519480519480517,37.01298701298701,44.15584415584415,55.51948051948052,70.77922077922078,82.14285714285714,95.12987012987013,256252,1457,829.294498381877,294.0537664009237,-0.7032510079588297,3.0414307003184917,30.05986294741114,30.05986294741114,35.10372601969936,52.49480979660647,71.12334732997206,90.20846666562602,80.2588996763754,18.12297734627832,1.2944983818770228,0.3236245954692557,0,23.948220064724918,309,8.672399999697134
99991488,Acer,rubrum,Broadleaf,2006-01-01,11309,481825.28,5456127.350000001,15.370000000000001,15.370000000000001,6.8531311706629054,4.544791339271333,-0.1564113872133623,1.9325393848177173,0.8769708137991215,53.31452750352609,77.71509167842031,0,0,0,0.7239999999999995,4.15,4.86,5.2780000000000005,5.632,6.380000000000003,7.3100000000000005,7.92,8.306000000000003,9.044000000000002,9.678,10.420000000000005,11.34,12.124000000000002,12.804000000000002,13.604000000000001,22.316384180790962,22.316384180790962,27.966101694915256,43.502824858757066,53.10734463276837,66.80790960451978,77.11864406779661,86.4406779661017,95.90395480225989,582013,1795,820.8928067700988,285.52814047280293,-0.6144726036317544,3.0049525966670534,21.035784424059255,21.035784424059255,32.245499670969544,51.78372304398698,71.24428492147082,90.53732476765984,79.68970380818054,18.335684062059237,1.9746121297602257,0,0,18.053596614950635,709,34.431000001658454
99991489,Acer,rubrum,Broadleaf,2006-01-01,11460,481834.44,5456110.13,14.24,14.24,6.851900237529692,4.528586786764923,-0.4268046428370803,1.815745074804665,0.8278378804424633,59.61995249406176,73.63420427553444,0,0,0,0,0.86,5.03,6.04,6.71,7.61,8.08,8.530000000000001,8.85,9.35,9.97,10.59,11.07,11.570000000000004,12.05,12.76,26.49164677804296,26.49164677804296,26.730310262529834,32.21957040572792,42.482100238663485,55.60859188544153,70.16706443914082,83.29355608591885,95.70405727923628,347750,2121,826.0095011876484,323.1899557977632,0.21647043768474228,4.294250815958591,24.190654205607476,24.190654205607476,35.39956865564342,51.91746944644141,71.20690150970525,90.32092020129403,76.95961995249407,20.665083135391924,2.137767220902613,0.23752969121140144,0,20.42755344418052,421,19.473500000890695
99991490,Acer,rubrum,Broadleaf,2006-01-01,11673,481847.85000000003,5456084.49,14.6,14.6,5.4199443118536195,4.127237561060836,-0.006790327697067202,1.805531600219716,NA,55.529037390612565,69.92840095465394,0,0,0,0,0.05,1.8420000000000027,3.386,4.664000000000001,5.47,6.07,6.912000000000003,7.352000000000002,7.78,8.040000000000001,8.35,8.846,9.72,10.870000000000001,11.932,29.800796812749002,31.55378486055777,39.123505976095615,47.88844621513944,59.44223107569721,79.04382470119522,87.25099601593625,94.10358565737052,97.76892430278885,965789,3548,768.3285600636436,324.3212698399783,0.4677808752798665,6.848875027308097,29.59259217075365,29.68971483419256,36.4982413342873,54.21981405876439,72.23327248498379,90.47245309275628,73.42879872712808,24.025457438345267,2.5457438345266508,0,0,23.22991249005569,1257,47.32140000494327
99991491,Acer,rubrum,Broadleaf,2006-01-01,11736,481852.99,5456074.89,13.530000000000001,13.530000000000001,5.345633608815427,4.523028564036444,-0.06602939885697333,1.462631849390442,0.7677971775433577,58.67768595041323,61.98347107438017,0,0,0,0,0,0,0.007500000000000284,4.76,5.8175,6.38,7.025000000000003,7.770000000000001,8.38,8.705000000000002,9.087500000000002,9.56,10.292500000000002,11.020000000000005,11.9925,37.79310344827586,38.068965517241374,38.62068965517241,41.79310344827586,53.51724137931034,62.068965517241374,79.03448275862068,89.24137931034483,95.72413793103448,595487,1548,820.2300275482094,317.7287687047239,-0.3408817310032276,2.625887008821877,45.87337758842762,45.87337758842762,45.87337758842762,57.56380911757939,73.97021261589254,90.80131052399129,82.92011019283747,15.426997245179063,1.6528925619834711,0,0,34.9862258953168,726,19.335599999672826
99991492,Acer,rubrum,Broadleaf,2006-01-01,11804,481858.11,5456064.78,15.35,15.35,6.629748148148148,4.767671152188276,-0.24521591027911568,1.7412805628643468,0.8283895561430795,57.48148148148148,71.70370370370371,0,0,0,0,0,4.137999999999999,5.529,6.176,7.03,7.75,8.25,8.77,9.183000000000002,9.756000000000002,10.23,10.976000000000003,11.749,12.786000000000001,13.436,28.338278931750743,28.486646884273,31.008902077151337,39.46587537091988,49.554896142433236,65.13353115727003,79.08011869436201,87.53709198813057,97.0326409495549,500280,1610,741.1555555555556,319.441483723145,-0.043286216656075446,2.447270713085388,35.84072919165268,35.84072919165268,39.06512353082274,54.45050771567922,71.75561685456144,90.24966019029344,72.88888888888889,23.555555555555554,3.4074074074074074,0.14814814814814814,0,26.074074074074073,675,19.770600003265404
99991493,Acer,rubrum,Broadleaf,2006-01-01,11867,481863,5456056.66,14.85,14.85,5.567348148148148,4.582318998966203,0.06883741551007592,1.669810427408694,0.8545573669212163,53.185185185185176,65.62962962962963,0,0,0,0,0,0,2.9780000000000006,4.792000000000001,5.343,5.99,6.574000000000001,7.228000000000001,7.892000000000002,8.802000000000003,9.3,10.038,10.948000000000002,11.646,12.86,32.34421364985163,35.01483679525222,38.27893175074184,49.10979228486647,61.5727002967359,70.91988130563799,82.34421364985162,91.3946587537092,97.3293768545994,503940,1457,746.5777777777778,317.54255460670515,-0.05624931261731361,2.339894851067306,40.77588601817676,40.77588601817676,40.77588601817676,57.398698257729095,73.2487994602532,90.21093781005676,74.81481481481481,22.814814814814817,2.3703703703703702,0,0,30.962962962962965,675,24.800300003299768
99991494,Acer,rubrum,Broadleaf,2006-01-01,11960,481867.55,5456047.17,15.99,15.99,6.53864019253911,4.789874707647469,-0.20821391262241296,1.7586733878150942,NA,60.5294825511432,69.67509025270758,0,0,0,0,0,1.49,5.48,6.63,7.4350000000000005,7.7700000000000005,8.18,8.77,9.28,9.6,9.990000000000006,10.46,11.455000000000002,12.140000000000002,13.805,30.156815440289503,30.759951749095293,32.931242460796135,38.84197828709288,53.07599517490953,69.96381182147165,83.71531966224366,92.40048250904704,97.34620024125452,653699,1887,786.6413959085439,298.42895288974285,-0.3747742649667209,2.7852292200616175,33.562541781462116,33.6812508509268,37.48453034194637,53.853837928465545,72.09954428567276,91.05872886450797,77.25631768953069,21.299638989169676,1.444043321299639,0,0,26.47412755716005,831,35.40159999944419
99991612,Morus,alba,Broadleaf,2006-01-01,7753,481775.95,5456460.45,19.25,19.25,9.032211560964194,5.321389009712094,-0.5342783789304218,2.2213050362715463,0.8432363314843258,60.73016615960684,79.70980575707934,0,0,0,1.264000000000001,6.68,7.59,8.202,9.118000000000002,9.49,9.83,10.566000000000004,11.16,11.8,12.334000000000001,12.780000000000001,13.556000000000004,14.572000000000003,15.468000000000007,16.35,20.29494382022472,20.50561797752809,22.495318352059925,31.062734082397004,47.09737827715356,63.319288389513105,79.70505617977528,89.55992509363296,98.12734082397003,3193055,3584,747.2630470395507,330.1921705014671,0.3323216562223911,5.933515004003428,20.818338550385132,20.825823545162862,32.26796907663664,51.238703999774515,70.38178171061882,89.89785644155832,68.64029955534753,25.930259770652935,4.68055230517201,0.6318745611982214,0.11701380762930025,17.388251813714017,4273,165.8269999932365
99991622,Morus,alba,Broadleaf,2006-01-01,7083,481678.12,5456512,7.5200000000000005,7.5200000000000005,1.9831578947368422,1.5728108335488584,2.146661200351222,9.443384888531353,0.5599409690518756,52.63157894736842,52.63157894736842,0,0.04799999999999999,0.7810000000000002,1.228,1.505,1.71,1.7640000000000002,1.8519999999999999,1.994,2.12,2.129,2.1540000000000004,2.2020000000000004,2.244,2.265,2.322,2.409,2.438,2.97499999999999,16.666666666666664,27.777777777777775,72.22222222222221,100,100,100,100,100,100,15622,1137,822.2105263157895,236.73862261700452,-0.5933471324481794,2.4337214057621273,6.52285238765843,6.52285238765843,26.97477915759826,49.73114838048905,65.60619638970682,90.75662527205223,78.94736842105263,21.052631578947366,0,0,0,10.526315789473683,19,0.901599999909848
99991623,Morus,alba,Broadleaf,2006-01-01,7251,481689.96,5456496.2,5.57,5.57,2.3744670050761423,2.2510728383707796,-0.061975190544276346,1.1122876297805773,0.517360955266875,53.299492385786806,53.299492385786806,0,0,0,0,0,0,0,0,0.02200000000000003,4.18,4.19,4.2,4.2,4.21,4.22,4.24,4.352000000000002,4.812000000000001,5.4319999999999995,46.93877551020408,46.93877551020408,46.93877551020408,46.93877551020408,46.93877551020408,46.93877551020408,46.93877551020408,86.22448979591837,91.83673469387755,216242,1589,1097.6751269035533,359.91829577457526,-1.2062013246935896,3.9206131480685564,41.4752915714801,41.4752915714801,41.4752915714801,51.443290387621275,75.09595730709113,96.38136902174416,91.37055837563452,8.629441624365482,0,0,0,43.65482233502538,197,15.680700000850553
99991624,Morus,alba,Broadleaf,2006-01-01,7123,481688.69,5456508.75,2.5,2.5,1.394864864864865,1.234048490001781,-0.27147581389334796,1.0754192109199894,0.622593102246296,56.75675675675676,56.75675675675676,0,0,0,0,0,0,0,0.0040000000000000036,2.37,2.41,2.43,2.44,2.454,2.47,2.47,2.478,2.48,2.484,2.49,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,40880,1475,1104.8648648648648,297.3903310617361,-1.2282416917882915,3.874056710344892,40.55528375733855,40.55528375733855,40.55528375733855,49.63062622309198,76.58512720156556,86.3454011741683,83.78378378378379,16.216216216216218,0,0,0,40.54054054054054,37,0.9503999999541789
99991625,Morus,alba,Broadleaf,2006-01-01,7014,481694.15,5456517.16,4.04,4.04,0.6314705882352941,1.4128182287872644,1.9820544597909837,4.953464359944168,0.3209477743117978,14.705882352941178,14.705882352941178,0,0,0,0,0,0,0,0,0,0.005,0.027500000000000108,0.10200000000000017,0.11450000000000002,0.12100000000000002,0.13750000000000004,0.23800000000000004,0.4490000000000153,3.948000000000001,4.0035,87.87878787878788,87.87878787878788,87.87878787878788,87.87878787878788,87.87878787878788,87.87878787878788,87.87878787878788,87.87878787878788,87.87878787878788,33438,1245,983.4705882352941,211.413028940281,-1.1763990887120972,3.6068144082554148,56.98008254082182,56.98008254082182,56.98008254082182,56.98008254082182,78.12369160834977,91.8057300077756,100,0,0,0,0,50,34,0.8735999999415129
99991626,Morus,alba,Broadleaf,2006-01-01,7014,481694.15,5456517.16,4.04,4.04,0.6314705882352941,1.4128182287872644,1.9820544597909837,4.953464359944168,0.3209477743117978,14.705882352941178,14.705882352941178,0,0,0,0,0,0,0,0,0,0.005,0.027500000000000108,0.10200000000000017,0.11450000000000002,0.12100000000000002,0.13750000000000004,0.23800000000000004,0.4490000000000153,3.948000000000001,4.0035,87.87878787878788,87.87878787878788,87.87878787878788,87.87878787878788,87.87878787878788,87.87878787878788,87.87878787878788,87.87878787878788,87.87878787878788,33438,1245,983.4705882352941,211.413028940281,-1.1763990887120972,3.6068144082554148,56.98008254082182,56.98008254082182,56.98008254082182,56.98008254082182,78.12369160834977,91.8057300077756,100,0,0,0,0,50,34,0.8735999999415129
8343,Fagus,sylvatica,Broadleaf,2006-01-01,8400,481871.22000000003,5456398.58,8.71,8.71,3.712885154061625,2.8304591918579853,-0.15598137633958814,1.6453345800588355,0.8821538051955161,57.70308123249299,67.50700280112045,0,0,0,0,0,0.04799999999999997,2.8040000000000003,3.39,3.9820000000000015,4.5600000000000005,4.768000000000001,4.972000000000001,5.282000000000002,5.584,5.960000000000002,6.188000000000001,6.570000000000001,7.482000000000003,7.843999999999999,30.61797752808989,32.58426966292135,33.70786516853933,41.853932584269664,48.59550561797753,64.60674157303372,77.52808988764045,86.79775280898878,94.9438202247191,276726,1500,775.1428571428571,307.7214727889643,-0.022088809380736395,2.4725719703396583,39.89108359893902,39.89108359893902,41.61878536892088,57.50995569624827,74.56473190086945,91.67299061165195,78.99159663865547,18.487394957983195,2.5210084033613445,0,0,28.291316526610643,357,8.761499999092425
4270,Thuja,plicata,Coniferous,NA,7955,481556.39,5456437.95,7.83,7.83,5.241971830985916,1.7580051091700541,-1.3435009202944581,5.219030145298815,0.8227997933865261,55.633802816901415,94.01408450704226,0.06,3.5229999999999997,3.9190000000000005,4.252,4.4925,4.735,4.9005,5.0920000000000005,5.2705,5.415,5.5765,5.8100000000000005,6.028500000000002,6.271000000000001,6.4625,6.662000000000001,6.9655000000000005,7.187000000000001,7.455499999999999,6.007067137809187,6.007067137809187,6.007067137809187,6.360424028268551,15.194346289752652,30.035335689045937,51.59010600706714,69.96466431095406,86.21908127208481,227101,1104,799.6514084507043,204.7271258913869,-1.5789529021323647,5.104875601144648,4.67413177396841,9.888551789732322,30.030691190263365,50.73689679922148,70.99660503476427,89.68784813805311,88.38028169014085,11.267605633802818,0.35211267605633806,0,0,4.225352112676056,284,15.484000000665779
8315,Robinia,pseudoacacia,Broadleaf,2006-01-01,8161,481819.71,5456420.21,6.62,6.62,2.708796169630643,2.435372813469849,-0.07231885836622318,1.222029274775997,0.7413859978145264,56.771545827633375,57.45554035567716,0,0,0,0,0,0,0,0.03,2.9400000000000004,3.2,4.025,4.44,4.7,4.92,5.12,5.22,5.3500000000000005,5.520000000000001,5.745,42.6027397260274,42.6027397260274,42.6027397260274,43.28767123287672,51.369863013698634,54.657534246575345,63.97260273972603,82.87671232876713,97.12328767123287,510230,2023,697.9890560875513,278.3636281361267,-0.03758097552364964,3.321108985756202,42.2721125766811,42.2721125766811,42.2721125766811,51.473649138623756,70.31378005997296,90.41491092252514,65.66347469220246,31.053351573187417,3.146374829001368,0.13679890560875513,0,38.57729138166895,731,19.780599997713555
4480,Betula,pendula,Broadleaf,NA,11159,481570.91000000003,5456141.18,12.290000000000001,12.290000000000001,5.52909219858156,4.1824202260716525,-0.22975234611923426,1.554529572183759,0.8193666765270627,57.58865248226951,68.65248226950355,0,0,0,0,0,0.12399999999999978,4.128000000000001,5.226000000000001,5.828,6.59,7.128000000000002,7.78,8.06,8.424000000000001,9.230000000000006,9.57,9.924,10.872000000000003,11.338,31.392045454545453,31.392045454545453,33.66477272727273,38.49431818181818,46.73295454545455,57.10227272727273,71.02272727272727,84.23295454545455,91.47727272727272,483633,1340,686.0042553191489,271.44601994361636,-0.15330372792280575,2.5318713184801553,34.29170466035196,34.29170466035196,34.90353222381434,51.22851418327533,69.47747568921062,89.35453122512318,72.3404255319149,24.397163120567374,3.120567375886525,0.14184397163120568,0,29.219858156028366,705,55.4609999967271
7844,Carpinus,betulus,Broadleaf,NA,2093,481531.49,5456850.21,14.26,14.26,11.17768115942029,4.058879297672339,-0.8293082477893711,2.0155190435027537,0.5363361298404935,63.04347826086957,99.27536231884058,4.0355,4.793,5.5365,6.41,6.9825,7.694000000000001,10.965500000000002,14.05,14.06,14.07,14.07,14.08,14.08,14.099,14.11,14.15,14.19,14.203000000000001,14.22,0.7299270072992701,1.4598540145985401,7.299270072992701,16.78832116788321,25.54744525547445,33.57664233576642,33.57664233576642,37.22627737226277,37.95620437956204,130868,1438,948.3188405797101,290.0336750019595,-1.0187079715003753,4.098965669893078,0,8.303022893297063,26.471711954030013,51.729987468288655,63.89262462939757,87.31087813674849,91.30434782608695,7.971014492753622,0.7246376811594203,0,0,0,138,9.428399998854985
2678,Quercus,robur,Broadleaf,NA,954,481856.27,5456927.2700000005,22.76,22.76,10.761548413179705,6.391223409003948,-0.4469365758847766,2.1031385766571127,0.8879368229554186,56.21588841722256,81.70608449565393,0,0,0,4.976000000000001,6.865,7.890000000000001,8.89,9.8,11.07,12.13,12.993000000000002,13.85,14.5,15.112000000000002,15.72,16.35,17.11,18.19,19.61799999999999,18.31783259199353,19.227658714112412,24.767488879902952,36.23129801860089,46.01698342094622,58.87585928022645,76.66801455721796,90.13344116457743,97.25030327537404,3426516,1427,692.6452395391146,282.59555830635884,-0.25526870935712137,2.576876821453428,18.25953825985345,18.25953825985345,31.837499080698876,49.875733835767875,68.84517685018835,89.49618212785232,66.24216696988073,28.016979987871437,5.215281989084294,0.5053567818880129,0.020214271275520515,15.100060642813826,4947,99.70020000204462
8316,Robinia,pseudoacacia,Broadleaf,2006-01-01,8116,481799.57,5456422.68,2.36,2.36,1.4133333333333333,0.698748363405825,-1.01434370907695,3.251680611218283,0.7896900821428475,66.66666666666666,16.666666666666664,0,0.039000000000000035,0.6430000000000012,1.3240000000000003,1.3750000000000002,1.407,1.4224999999999999,1.486,1.55,1.55,1.5630000000000002,1.578,1.6465000000000003,1.694,1.7425000000000002,1.78,1.923,2.222000000000001,2.3425000000000002,17.391304347826086,17.391304347826086,17.391304347826086,17.391304347826086,17.391304347826086,34.78260869565217,69.56521739130434,86.95652173913044,91.30434782608695,22165,2121,923.5416666666666,578.6160384292301,0.46564424312328123,2.4859825096392862,18.041958041958043,18.041958041958043,37.022332506203476,52.88066771937739,61.21362508459283,91.77983307015565,100,0,0,0,0,12.5,24,0.8742000005974667
